Url,"Classe de ressource",Titre,Créateur,Sujet,Editeur,Contributeur,Date,Type,Format,Identifiant,Source,Langue,Relation,Droits,"Importance matérielle",Support,"Est remplacé par","Est une partie de","Couverture spatiale","Couverture temporelle","Droits d’accès","Citation bibliographique",Licence,"Méthode pédagogique","Périodicité des entrées",ISBN,Issn
https://octaviana.fr/s/octaviana/item/177736,,"Département de sociologie : 2ème cycle","Université paris 8","Université de Paris VIII -- histoire",,,1997-1998,"Primary Source Document",application/pdf,FVNP1168,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1168,,
https://octaviana.fr/s/octaviana/item/177735,,"U.F.R. Psychologie, pratiques cliniques et sociales : DESS ""Psychologie du travail et ergonomie cognitive""","Université paris 8","Université de Paris VIII -- histoire",,,1997-1998,"Primary Source Document",application/pdf,FVNP1167,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1167,,
https://octaviana.fr/s/octaviana/item/177684,,"U.F.R. Psychologie, pratiques cliniques et sociales : DESS ""Psychologie de l'éducation""","Université paris 8","Université de Paris VIII -- histoire",,,1997-1998,"Primary Source Document",application/pdf,FVNP1166,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1166,,
https://octaviana.fr/s/octaviana/item/177683,,"Département ethnologie-anthropologie : licence-maîtrise ""ethnologie"", DEA-doctorat ""anthropologie et sociologie du politique""","Université paris 8","Université de Paris VIII -- histoire",,,1997-1998,"Primary Source Document",application/pdf,FVNP1165,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1165,,
https://octaviana.fr/s/octaviana/item/177682,,"Département informatique","Université paris 8","Université de Paris VIII -- histoire",,,1997-1998,"Primary Source Document",application/pdf,FVNP1164,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1164,,
https://octaviana.fr/s/octaviana/item/177681,,"U.F.R. 5 Langues, société, cultures étrangères, Département d'études des pays de langue portugaise","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1163,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1163,,
https://octaviana.fr/s/octaviana/item/177680,,"U.F.R. Langage informatique technologie, département documentation : DESS ""Documentation et technologies avancées""","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1162,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1162,,
https://octaviana.fr/s/octaviana/item/177679,,"Formation doctorale géopolitique","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1161,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1161,,
https://octaviana.fr/s/octaviana/item/177678,,"Département musique","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1160,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1160,,
https://octaviana.fr/s/octaviana/item/177677,,"U.F.R. 3 Territoires, économie et de gestion","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1159,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1159,,
https://octaviana.fr/s/octaviana/item/177676,,"U.F.R. 1 Arts, philosophie, esthétique : formation arts du spectacle, mention danse","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1158,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1158,,
https://octaviana.fr/s/octaviana/item/177675,,"U.F.R. 5, Département d'espagnol","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1157,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1157,,
https://octaviana.fr/s/octaviana/item/177674,,"Département de sociologie : DAE ""Modes de vie et politiques sociales"" : 3ème cycle","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1156,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1156,,
https://octaviana.fr/s/octaviana/item/177673,,"U.F.R. 5 Langues, société, cultures étrangères, Département d'études italiennes","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1155,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1155,,
https://octaviana.fr/s/octaviana/item/177672,,"Formation doctorale : culture et société en CEI et en Europe orientale","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1154,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1154,,
https://octaviana.fr/s/octaviana/item/177671,,"Département documentation : documentation, PAE : 1er cycle","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1153,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1153,,
https://octaviana.fr/s/octaviana/item/177670,,"Département documentation : documentation, sciences du langage : 1er cycle","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1152,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1152,,
https://octaviana.fr/s/octaviana/item/177669,,"Département de documentation : formation Éducation communication langage (ECLa)","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1151,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1151,,
https://octaviana.fr/s/octaviana/item/177668,,"U.F.R. Arts, philosophie, esthétique : formation doctorale ""Esthétique, sciences et technologie des arts"", DEA ""Esthétiques, technologies et créations artistiques""","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1150,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1150,,
https://octaviana.fr/s/octaviana/item/177667,,"Centre d'études féminines : 1er semestre","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1149,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1149,,
https://octaviana.fr/s/octaviana/item/177666,,"Département de documentation : DEUG","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1147,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1147,,
https://octaviana.fr/s/octaviana/item/177665,,"U.F.R. 5, Département d'études anglophones : DEA ""Connaissance des sociétés anglophones""","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1146,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1146,,
https://octaviana.fr/s/octaviana/item/177664,,"Institut Maghreb-Europe : DEA ""Sociétés contemporaines du Maghreb""","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1145,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1145,,
https://octaviana.fr/s/octaviana/item/177663,,"Institut Maghreb-Europe","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1144,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1144,,
https://octaviana.fr/s/octaviana/item/177662,,"U.F.R. 8 Communication, Animation, Psychanalyse, Formation, Éducation, Didactique (CAPFED) : sciences de l'éducation, 2ème cycle","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1143,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1143,,
https://octaviana.fr/s/octaviana/item/177661,,"Département de littérature française : 1er et 2ème cycle","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1142,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1142,,
https://octaviana.fr/s/octaviana/item/177660,,"U.F.R. 3, Maîtrise de sciences et technique : formation à la connaissance des banlieues","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1141,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1141,,
https://octaviana.fr/s/octaviana/item/177659,,"Département histoire-géographie : DEA ""Dynamiques comparées des sociétés en développement""","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1140,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1140,,
https://octaviana.fr/s/octaviana/item/177658,,"Département documentation, Formation ""Histoire, culture, société"" (HCS) : 1er cycle","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1139,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1139,,
https://octaviana.fr/s/octaviana/item/177657,,"Institut d'études européennes : annuaire des enseignements","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1138,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1138,,
https://octaviana.fr/s/octaviana/item/177656,,"Formation ECLa : DEUG lettre et langages, mention médiation culturelle et communication","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1137,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1137,,
https://octaviana.fr/s/octaviana/item/177655,,"U.F.R. Arts, philosophie, esthétique : photographie & multimédia","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1136,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1136,,
https://octaviana.fr/s/octaviana/item/177654,,"Département documentation : 1er cycle","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1135,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1135,,
https://octaviana.fr/s/octaviana/item/177653,,"U.F.R. Langage informatique technologie (LIT) : DEA ""Enjeux sociaux et technologies de la communication""","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1134,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1134,,
https://octaviana.fr/s/octaviana/item/177652,,"Formation Langage informatique technologie (LIT) : DEUG sciences, mention MASS","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1133,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1133,,
https://octaviana.fr/s/octaviana/item/177651,,"Institut français d'urbanisme","Université paris 8","Université de Paris VIII -- histoire",,,1996-1997,"Primary Source Document",application/pdf,FVNP1132,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP1132,,
